,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_TotalCharges_ratio,tenure_ratio
3231,9938-EKRGF,15,0,Month-to-month,2,84.45,1287.85,No,0.065574406957332,0.17761989342806395
3232,2703-AMTUL,36,0,One year,2,53.65,1939.35,No,0.02766390801041586,0.6710158434296366
3233,0928-JMXNP,4,1,Month-to-month,Electronic check,29.9,118.25,No,0.2528541226215645,0.13377926421404682
3234,8173-RXAYP,24,0,Two year,2,19.7,452.55,No,0.043531101535741905,1.218274111675127
3235,4825-XJGDM,61,1,One year,Credit card (automatic),43.7,2696.55,No,0.016205892714765163,1.3958810068649885
3236,5402-HTOTQ,16,0,Month-to-month,Electronic check,55.3,875.35,No,0.06317473010795681,0.28933092224231466
3237,6734-JDTTV,65,0,Two year,Credit card (automatic),19.85,1267.05,No,0.015666311510990096,3.27455919395466
3238,7850-THJMU,26,0,Two year,Credit card (automatic),19.65,494.9,No,0.03970499090725399,1.3231552162849873
3239,3890-RTCMS,16,0,Month-to-month,2,49.45,799.0,No,0.06188986232790989,0.3235591506572295
3240,8849-GYOKR,54,0,One year,Bank transfer (automatic),106.55,5763.3,Yes,0.01848767199347596,0.5068043172219615
3241,3148-BLQJT,1,0,Month-to-month,2,20.1,20.1,Yes,1.0,0.04975124378109452
3242,3717-FDJFU,5,0,Two year,2,20.45,106.9,No,0.1913002806361085,0.24449877750611249
3243,3665-JATSN,19,1,Month-to-month,Electronic check,39.7,710.05,No,0.05591155552425886,0.4785894206549118
3244,7966-YOTQW,10,0,Month-to-month,Credit card (automatic),54.5,568.2,No,0.09591693065821894,0.1834862385321101
3245,0461-CVKMU,23,0,Month-to-month,Electronic check,83.8,1900.25,Yes,0.04409946059728983,0.27446300715990457
3246,8806-EAGWC,3,0,Month-to-month,2,55.15,159.15,Yes,0.34652843229657554,0.05439709882139619
3247,8853-TZDGH,72,0,Two year,Bank transfer (automatic),111.6,8012.75,No,0.013927802564662568,0.6451612903225806
3248,7779-LGOVN,10,0,Month-to-month,Electronic check,86.65,856.65,Yes,0.10114982781766182,0.1154068090017311
3249,4324-BZCKL,10,0,Month-to-month,2,55.55,551.3,No,0.10076183566116452,0.18001800180018002
3250,6924-TDGMT,11,0,One year,2,20.55,184.95,No,0.11111111111111112,0.5352798053527981
3251,9710-ZUSHQ,37,0,Month-to-month,Bank transfer (automatic),106.75,4056.75,Yes,0.026314167745116166,0.34660421545667447
3252,1536-YHDOE,17,0,One year,2,62.1,1096.65,No,0.05662700041034058,0.27375201288244766
3253,8123-QBNAZ,36,0,Month-to-month,Credit card (automatic),104.5,3684.95,No,0.02835859373939945,0.3444976076555024
3254,3629-ZNKXA,17,0,Month-to-month,Electronic check,101.8,1752.45,No,0.058090102428029325,0.1669941060903733
3255,4827-LTQRJ,66,0,One year,Credit card (automatic),110.6,7210.85,No,0.015337997600837625,0.596745027124774
3256,7711-YIJWC,61,0,One year,Bank transfer (automatic),84.9,5264.5,No,0.01612688764365087,0.71849234393404
3257,5482-VXSXJ,22,0,Month-to-month,2,93.2,2157.3,No,0.043202150836694014,0.23605150214592274
3258,7365-BVCJH,1,1,Month-to-month,Electronic check,24.4,24.4,No,1.0,0.04098360655737705
3259,9620-ENEJV,6,0,Month-to-month,Credit card (automatic),70.55,433.95,No,0.16257633367899527,0.08504606661941885
3260,4183-WCSEP,31,0,Month-to-month,Electronic check,78.45,2435.15,Yes,0.03221567459910067,0.3951561504142766
3261,2378-YIZKA,68,0,Two year,Credit card (automatic),85.0,5607.75,No,0.015157594400606303,0.8
3262,5498-TXHLF,34,0,Month-to-month,Electronic check,87.45,2874.15,Yes,0.030426386931788528,0.38879359634076616
3263,0689-DSXGL,52,0,Month-to-month,Bank transfer (automatic),85.8,4433.3,No,0.019353528973902058,0.6060606060606061
3264,6818-DJXAA,10,0,Month-to-month,Electronic check,91.1,964.35,No,0.09446777622232591,0.10976948408342481
3265,9722-UJOJR,29,0,Month-to-month,Electronic check,70.75,1974.8,Yes,0.03582641280129634,0.4098939929328622
3266,0464-WJTKO,72,0,Two year,Bank transfer (automatic),20.1,1460.85,No,0.013759112845261321,3.5820895522388057
3267,8902-ZEOVF,47,0,One year,2,20.05,951.55,No,0.021070884346592402,2.344139650872818
3268,6778-EICRF,24,0,One year,2,74.8,1821.2,No,0.04107182077750933,0.32085561497326204
3269,2662-NNTDK,65,0,One year,Credit card (automatic),24.8,1600.95,No,0.015490802336112932,2.620967741935484
3270,4132-KALRO,4,0,Month-to-month,2,100.85,399.25,No,0.2525986224170319,0.03966286564204264
3271,3902-FOIGH,12,0,Month-to-month,Electronic check,101.35,1218.55,Yes,0.08317262319970456,0.11840157868771584
3272,6772-KSATR,1,0,Month-to-month,Electronic check,81.7,81.7,Yes,1.0,0.012239902080783353
3273,7112-OPOTK,33,0,Month-to-month,Electronic check,68.25,2171.15,Yes,0.03143495382631324,0.4835164835164835
3274,2874-YXVVA,34,0,Month-to-month,Electronic check,105.1,3634.8,No,0.028914933421371188,0.3235014272121789
3275,1245-HARPS,14,0,Two year,2,20.4,292.4,No,0.06976744186046512,0.6862745098039216
3276,4210-QFJMF,4,0,Month-to-month,Electronic check,79.15,317.25,Yes,0.24948778565799845,0.0505369551484523
3277,4323-ELYYB,13,0,One year,2,20.0,218.55,No,0.09151223976206817,0.65
3278,4293-ETKAP,65,0,Two year,Bank transfer (automatic),79.4,5071.9,No,0.015654882785543882,0.818639798488665
3279,6064-PUPMC,23,0,One year,Credit card (automatic),57.2,1423.35,No,0.040186883057575444,0.4020979020979021
3280,6504-VBLFL,55,0,Two year,Electronic check,58.6,3068.6,No,0.019096656455712704,0.9385665529010239
3281,6322-PJJDJ,49,0,Two year,Electronic check,94.8,4690.65,No,0.020210418598701672,0.5168776371308017
3282,0330-BGYZE,60,0,One year,Bank transfer (automatic),102.5,6157.6,No,0.016646095881512276,0.5853658536585366
3283,1085-LDWAM,69,0,One year,Credit card (automatic),20.35,1442.65,No,0.014105985512771636,3.3906633906633905
3284,7586-ZATGZ,40,0,Month-to-month,Electronic check,84.9,3369.05,No,0.025199982190825306,0.47114252061248524
3285,7197-VOJMM,67,0,Two year,Credit card (automatic),69.2,4671.65,No,0.014812753523915536,0.9682080924855491
3286,3318-OSATS,35,0,Month-to-month,Electronic check,95.45,3474.05,Yes,0.027475137087836964,0.3666841278156103
3287,5828-AVIPD,19,0,One year,Electronic check,100.95,1875.55,Yes,0.05382421156460772,0.1882119861317484
3288,1843-TLSGD,13,0,Two year,2,20.85,272.35,No,0.07655590233155865,0.6235011990407674
3289,9626-VFRGG,41,0,Month-to-month,Bank transfer (automatic),88.5,3645.05,No,0.024279502338788218,0.4632768361581921
3290,7075-BNDVQ,4,1,Month-to-month,2,35.0,135.75,No,0.2578268876611418,0.11428571428571428
3291,9143-CANJF,24,0,Month-to-month,Electronic check,55.15,1319.85,No,0.04178505133159071,0.43517679057116954
3292,7284-BUYEC,5,1,Month-to-month,Credit card (automatic),50.95,229.4,No,0.22210113339145598,0.09813542688910697
3293,2041-JIJCI,5,0,Month-to-month,Electronic check,64.0,370.25,No,0.17285617825793384,0.078125
3294,1086-LXKFY,1,0,Month-to-month,2,69.1,69.1,Yes,1.0,0.014471780028943561
3295,4900-MSOMT,72,0,Two year,Bank transfer (automatic),80.2,5714.2,No,0.014035210528157923,0.8977556109725685
3296,2229-VWQJH,24,0,Month-to-month,Credit card (automatic),49.3,1233.25,No,0.03997567403202919,0.48681541582150106
3297,9194-GFVOI,42,0,Two year,Credit card (automatic),84.35,3571.6,No,0.023616866390413258,0.4979253112033195
3298,1336-EZFZY,4,0,Month-to-month,2,20.05,83.3,No,0.24069627851140457,0.199501246882793
3299,4282-MSACW,68,0,One year,Credit card (automatic),117.2,8035.95,No,0.014584461078030601,0.5802047781569966
3300,1403-LKLIK,33,0,One year,2,20.1,579.4,No,0.03469105971694857,1.6417910447761193
3301,2636-ALXXZ,1,0,Month-to-month,Electronic check,69.6,69.6,Yes,1.0,0.014367816091954025
3302,7774-OJSXI,31,0,One year,Electronic check,103.45,3066.45,Yes,0.03373607917950725,0.2996616723054616
3303,7786-WBJYI,4,0,Month-to-month,Bank transfer (automatic),77.95,305.55,Yes,0.25511372934053345,0.051314945477870424
3304,0136-IFMYD,69,0,Two year,Electronic check,109.95,7634.25,No,0.014402200609097162,0.6275579809004093
3305,5144-TVGLP,38,0,Month-to-month,Electronic check,94.75,3653.0,No,0.025937585546126473,0.40105540897097625
3306,9643-AVVWI,3,0,Month-to-month,Electronic check,80.0,241.3,No,0.33153750518027353,0.0375
3307,0253-ZTEOB,48,0,Two year,Electronic check,79.65,3870.3,No,0.020579800015502674,0.6026365348399246
3308,2706-QZIHY,15,0,Two year,2,25.2,387.9,No,0.06496519721577726,0.5952380952380952
3309,6061-PQHMK,25,0,One year,Credit card (automatic),19.9,527.5,No,0.03772511848341232,1.256281407035176
3310,9885-CSMWE,1,0,Month-to-month,Electronic check,78.45,78.45,Yes,1.0,0.012746972594008922
3311,6137-MFAJN,48,1,Month-to-month,Electronic check,44.8,2104.55,No,0.021287211042740724,1.0714285714285714
3312,9122-UMROB,1,0,Month-to-month,2,20.3,20.3,No,1.0,0.04926108374384236
3313,4232-JGKIY,1,0,Month-to-month,Electronic check,19.2,19.2,No,1.0,0.052083333333333336
3314,2402-TAIRZ,37,0,One year,Electronic check,80.05,3019.1,No,0.026514524195952436,0.462211118051218
3315,9659-ZTWSM,66,0,One year,Bank transfer (automatic),107.35,7051.95,No,0.015222739809556221,0.6148113646949231
3316,9139-TWBAS,26,1,One year,Bank transfer (automatic),47.85,1190.5,No,0.04019319613607728,0.5433646812957158
3317,6685-GBWJZ,63,0,One year,Credit card (automatic),70.8,4448.8,No,0.01591440388419349,0.8898305084745763
3318,5016-ETTFF,10,1,Month-to-month,2,29.5,255.25,Yes,0.11557296767874632,0.3389830508474576
3319,3866-MDTUB,2,0,Month-to-month,Electronic check,70.75,146.9,Yes,0.48162014976174267,0.028268551236749116
3320,2195-VVRJF,18,0,Month-to-month,Credit card (automatic),59.1,1011.05,No,0.05845408238959498,0.3045685279187817
3321,3913-RDSJZ,64,0,Two year,2,25.55,1714.95,No,0.014898393539170239,2.5048923679060664
3322,8058-JMEQO,9,0,Month-to-month,Electronic check,84.45,762.5,Yes,0.11075409836065574,0.10657193605683836
3323,4203-QGNZA,28,0,Month-to-month,2,20.25,535.35,No,0.03782572149061362,1.382716049382716
3324,5043-TRZWM,1,0,Month-to-month,Electronic check,75.55,75.55,No,1.0,0.013236267372600927
3325,0697-ZMSWS,4,0,Month-to-month,Electronic check,85.65,338.9,Yes,0.25272941870758336,0.046701692936368944
3326,7657-DYEPJ,38,0,One year,Credit card (automatic),70.15,2497.35,Yes,0.028089775161671375,0.5416963649322879
3327,9494-BDNNC,66,0,One year,Electronic check,95.3,6273.4,No,0.01519112443013358,0.6925498426023086
3328,1640-PLFMP,1,0,Month-to-month,Electronic check,70.25,70.25,No,1.0,0.014234875444839857
3329,5366-OBVMR,18,0,Month-to-month,2,50.3,908.75,No,0.055350756533700134,0.35785288270377735
3330,8276-MQBYC,51,0,Month-to-month,Electronic check,97.8,4913.3,Yes,0.019905155394541345,0.5214723926380368
3332,7593-XFKDI,1,0,Month-to-month,2,46.3,46.3,Yes,1.0,0.021598272138228944
3333,4573-JKNAE,12,0,Two year,Bank transfer (automatic),19.35,212.3,No,0.09114460668864814,0.6201550387596899
3334,0337-CNPZE,41,0,Month-to-month,Electronic check,106.3,4443.45,Yes,0.023922852738300197,0.3857008466603951
3335,9817-APLHW,12,0,Month-to-month,Electronic check,25.0,316.2,No,0.07906388361796332,0.48
3336,8380-MQINP,55,0,Two year,2,20.3,1079.05,No,0.018812844631852094,2.70935960591133
3337,0840-DFEZH,7,0,Month-to-month,Electronic check,75.35,564.65,No,0.13344549721066146,0.09289980092899802
3338,1513-XNPPH,12,0,Month-to-month,Electronic check,89.4,1095.65,Yes,0.081595399990873,0.1342281879194631
3339,8690-ZVLCL,68,0,Two year,Credit card (automatic),88.0,6161.9,No,0.01428130933640598,0.7727272727272727
3340,6015-VVHHE,5,0,Month-to-month,Credit card (automatic),83.15,446.05,Yes,0.18641407913910998,0.06013229104028863
3341,1125-SNVCK,49,0,Month-to-month,2,43.8,2106.05,No,0.020797227036395145,1.1187214611872147
3342,0384-LPITE,40,1,One year,Credit card (automatic),62.05,2511.55,No,0.02470585893173538,0.6446414182111201
3343,4616-EWBNJ,16,0,One year,Bank transfer (automatic),20.1,318.6,No,0.06308851224105462,0.7960199004975124
3344,6347-DCUIK,10,0,Month-to-month,2,74.15,811.8,Yes,0.09134023158413404,0.13486176668914363
3345,1335-HQMKX,72,0,One year,Electronic check,101.35,7323.15,No,0.013839672818390993,0.710409472126295
3346,2545-EBUPK,2,0,Month-to-month,Electronic check,84.05,186.05,No,0.45176027949475944,0.023795359904818562
3347,6923-AQONU,23,0,Two year,2,20.9,454.0,No,0.046035242290748894,1.1004784688995215
3348,2172-EJXVF,71,0,One year,Electronic check,105.9,7521.95,No,0.01407879605687355,0.6704438149197356
3349,0897-FEGMU,11,0,Month-to-month,Electronic check,99.5,1056.95,Yes,0.09413879559108757,0.11055276381909548
3350,7663-RGWBC,1,0,Month-to-month,2,44.15,44.15,Yes,1.0,0.022650056625141565
3351,1120-BMWUB,16,0,Month-to-month,2,53.9,834.15,Yes,0.0646166756578553,0.29684601113172543
3352,9124-LHCJQ,1,0,Month-to-month,2,85.45,85.45,Yes,1.0,0.011702750146284377
3353,4536-PLEQY,12,0,Month-to-month,Credit card (automatic),85.05,999.8,No,0.08506701340268054,0.14109347442680775
3354,7029-IJEJK,54,1,One year,Bank transfer (automatic),44.1,2369.7,No,0.018609950626661605,1.2244897959183674
3355,8871-JLMHM,68,0,Two year,Credit card (automatic),90.2,6297.65,No,0.014322802950306862,0.753880266075388
3356,2235-ZGKPT,4,0,Month-to-month,2,50.85,239.55,Yes,0.21227301189730743,0.07866273352999016
3357,3891-PUQOD,1,0,Month-to-month,Electronic check,59.2,59.2,Yes,1.0,0.01689189189189189
3358,5447-VYTKW,27,0,Month-to-month,2,53.45,1461.45,No,0.03657326627664306,0.5051449953227315
3359,3623-FQBOX,21,0,Month-to-month,2,19.95,416.4,No,0.047910662824207494,1.0526315789473684
3360,0689-NKYLF,13,0,Month-to-month,Electronic check,83.2,1060.6,Yes,0.07844616254950029,0.15625
3361,8659-HDIYE,64,0,Month-to-month,Credit card (automatic),74.65,4869.35,No,0.015330588271535215,0.857334226389819
3362,3658-KIBGF,1,0,Month-to-month,Electronic check,54.9,54.9,Yes,1.0,0.018214936247723135
3363,3474-BAFSJ,57,1,Two year,Bank transfer (automatic),57.5,3265.95,No,0.017605903335935945,0.991304347826087
3364,5519-YLDGW,21,0,Month-to-month,Electronic check,103.9,2254.2,Yes,0.04609173986336617,0.2021174205967276
3365,3865-ZFZIB,19,0,Two year,2,19.65,358.15,No,0.05486527991065196,0.9669211195928754
3366,1855-AGAWH,31,0,One year,Electronic check,93.8,2939.8,No,0.031906932444383966,0.3304904051172708
3367,7109-CQYUZ,52,0,Two year,2,89.25,4652.4,No,0.019183647149858138,0.5826330532212886
3368,1370-GGAWX,46,0,One year,Electronic check,94.15,4408.45,No,0.021356712676791165,0.4885820499203399
3369,4680-KUTAJ,11,0,Month-to-month,Electronic check,55.6,580.8,No,0.09573002754820938,0.19784172661870503
3370,5307-UVGNB,53,1,Month-to-month,Bank transfer (automatic),48.7,2495.2,No,0.019517473549214494,1.0882956878850103
3371,4946-EDSEW,11,0,Month-to-month,2,19.25,180.3,Yes,0.10676650027731557,0.5714285714285714
3372,2883-ILGWO,57,0,Month-to-month,Bank transfer (automatic),104.9,5913.95,No,0.01773772182720517,0.5433746425166825
3373,2516-VQRRV,2,0,Month-to-month,2,75.45,158.4,Yes,0.47632575757575757,0.026507620941020542
3374,7580-UGXNC,2,0,Month-to-month,2,54.85,104.2,Yes,0.5263915547024952,0.03646308113035551
3375,3642-BYHDO,71,0,Two year,Bank transfer (automatic),19.9,1389.35,No,0.014323244682765322,3.5678391959798996
3376,9629-NHXFW,1,0,Month-to-month,2,19.4,19.4,No,1.0,0.051546391752577324
3377,2696-RZVZW,68,0,Two year,Credit card (automatic),25.05,1629.2,No,0.015375644488092316,2.714570858283433
3378,5766-FTRTS,72,0,Two year,2,84.45,6033.1,No,0.013997778919626726,0.8525754884547069
3379,0396-HUJBP,2,0,Month-to-month,2,19.3,44.4,No,0.43468468468468474,0.10362694300518134
3380,5178-LMXOP,1,0,Month-to-month,Electronic check,95.1,95.1,Yes,1.0,0.010515247108307046
3381,8879-ZKJOF,41,0,One year,Bank transfer (automatic),79.85,3320.75,No,0.024045772792290896,0.5134627426424546
3382,6285-FTQBF,72,0,Two year,Credit card (automatic),25.55,1867.7,No,0.013679927183166461,2.8180039138943247
3383,8185-UPYBR,6,0,Month-to-month,Electronic check,75.5,438.0,Yes,0.1723744292237443,0.07947019867549669
3384,4585-HETAI,4,0,Month-to-month,Electronic check,73.75,325.45,Yes,0.22660931018589645,0.05423728813559322
3385,7526-BEZQB,12,0,Month-to-month,Electronic check,96.05,1148.1,Yes,0.08365995993380368,0.12493492972410203
3386,1474-JUWSM,58,0,One year,Electronic check,68.4,3972.25,No,0.0172194600037762,0.8479532163742689
3387,3530-CRZSB,7,0,Month-to-month,2,20.65,155.9,No,0.13245670301475304,0.33898305084745767
3388,8498-XXGWA,65,0,Month-to-month,2,55.15,3673.15,No,0.015014360970828852,1.1786038077969174
3389,9617-INGJY,1,0,Month-to-month,2,70.6,70.6,No,1.0,0.0141643059490085
3390,0621-TSSMU,56,0,One year,Credit card (automatic),19.95,1126.75,No,0.017705790991790548,2.8070175438596494
3391,7234-KMNRQ,4,0,Month-to-month,2,19.0,73.45,No,0.2586793737236215,0.21052631578947367
3392,7636-PEPNS,58,0,One year,2,44.1,2413.05,No,0.018275626282091128,1.3151927437641724
3393,4683-WYDOU,62,0,Two year,Bank transfer (automatic),107.6,6912.7,No,0.01556555325704862,0.5762081784386618
3394,9052-DHNKM,26,0,One year,Electronic check,61.55,1581.95,No,0.038907677233793736,0.42242079610073113
3395,6794-HKIAJ,62,0,Month-to-month,Bank transfer (automatic),90.7,5586.45,No,0.016235713198900912,0.6835722160970231
3396,5578-NKCXI,58,0,One year,Credit card (automatic),99.25,5846.65,No,0.0169755329975285,0.5843828715365239
3397,1642-HMARX,68,0,Two year,Electronic check,91.7,6424.7,No,0.014273039986302864,0.7415485278080698
3398,3096-WPXBT,61,0,One year,Credit card (automatic),100.7,6018.65,No,0.01673132679255315,0.605759682224429
3399,8434-PNQZX,42,0,Two year,Credit card (automatic),78.45,3373.4,No,0.0232554692595008,0.5353728489483748
3400,5950-AAAGJ,18,0,Month-to-month,Bank transfer (automatic),84.3,1537.9,No,0.05481500747772937,0.21352313167259787
3401,4299-OPXEJ,56,0,Two year,Bank transfer (automatic),19.55,1080.55,No,0.01809263800842164,2.864450127877238
3402,4951-UKAAQ,4,0,Month-to-month,Electronic check,88.95,355.2,Yes,0.2504222972972973,0.04496908375491849
3403,9618-LFJRU,4,0,Month-to-month,Credit card (automatic),20.45,82.85,No,0.24683162341581172,0.19559902200489
3404,6693-DJWTY,35,0,One year,Credit card (automatic),55.6,2016.45,No,0.02757321034491309,0.6294964028776978
3405,0744-GKNGE,64,0,Month-to-month,Bank transfer (automatic),86.8,5327.25,No,0.01629358487024262,0.7373271889400922
3406,6447-EGDIV,31,0,One year,2,20.95,683.25,No,0.030662275887303327,1.4797136038186158
3407,1167-OYZJF,67,0,Two year,Bank transfer (automatic),20.05,1263.05,No,0.015874272594117417,3.3416458852867827
3408,2108-YKQTY,4,0,Month-to-month,Credit card (automatic),50.7,151.3,Yes,0.33509583608724386,0.07889546351084813
3409,4806-DXQCE,70,0,Two year,Electronic check,113.65,7714.65,No,0.014731711743241756,0.6159260888693356
3410,4918-QLLIW,3,0,Month-to-month,Credit card (automatic),53.4,188.7,Yes,0.28298887122416533,0.056179775280898875
3411,7056-IMHCC,53,0,Month-to-month,Electronic check,101.9,5549.4,Yes,0.018362345478790502,0.5201177625122669
3412,4854-SSLTN,2,0,Two year,2,59.5,130.5,No,0.4559386973180077,0.03361344537815126
3413,5294-DMSFH,29,0,Month-to-month,Credit card (automatic),87.8,2621.75,No,0.033489081720225036,0.33029612756264237
3414,4837-PZTIC,47,1,Two year,2,41.9,1875.25,No,0.02234368750833222,1.1217183770883055
3415,1625-JAIIY,68,0,One year,Electronic check,83.0,5685.8,Yes,0.014597769882866088,0.8192771084337349
3416,0603-OLQDC,12,0,Month-to-month,2,69.85,837.5,No,0.08340298507462686,0.1717967072297781
3417,3272-VUHPV,8,0,Month-to-month,Bank transfer (automatic),56.3,401.5,No,0.1402241594022416,0.14209591474245117
3418,4176-FXYBO,54,0,Month-to-month,Electronic check,109.55,6118.95,No,0.01790339845888592,0.492925604746691
3419,1063-DHQJF,69,0,Two year,2,92.15,6480.9,No,0.01421870419231897,0.74877916440586
3420,8663-UPDGF,26,0,Month-to-month,Bank transfer (automatic),69.5,1800.05,No,0.03861003861003861,0.37410071942446044
3421,6719-FGEDO,72,0,Two year,Bank transfer (automatic),97.0,7104.2,No,0.013653894879085611,0.7422680412371134
3422,1837-YQUCE,70,1,Two year,Bank transfer (automatic),58.35,4214.25,No,0.01384588004983093,1.1996572407883461
3423,2947-DOMLJ,1,0,Month-to-month,2,50.6,50.6,Yes,1.0,0.019762845849802372
3424,4112-LUEIZ,10,0,Month-to-month,Electronic check,89.5,863.1,Yes,0.10369597960838836,0.11173184357541899
3425,0369-ZGOVK,28,0,One year,Bank transfer (automatic),70.4,1992.2,No,0.035337817488204,0.3977272727272727
3426,4510-HIMLV,1,0,Month-to-month,Electronic check,69.8,69.8,Yes,1.0,0.014326647564469915
3427,9919-KNPOO,21,0,Month-to-month,Electronic check,94.3,1948.35,No,0.04839992814432725,0.22269353128313893
3428,8749-JMNKX,51,0,Month-to-month,Bank transfer (automatic),93.8,4750.95,Yes,0.019743419737105212,0.5437100213219617
3429,7872-BAAZR,53,0,One year,Bank transfer (automatic),19.55,1007.9,No,0.01939676555213811,2.710997442455243
3430,9391-LMANN,53,0,One year,Electronic check,95.95,5036.9,No,0.019049415314975483,0.5523710265763419
3431,2430-USGXP,24,0,Month-to-month,Electronic check,101.05,2391.8,Yes,0.042248515762187466,0.23750618505690252
3432,8174-TBVCF,70,0,Two year,Credit card (automatic),94.8,6859.05,No,0.013821155990990005,0.7383966244725738
3433,1698-XFZCI,61,0,One year,Electronic check,107.75,6521.9,No,0.01652125914227449,0.5661252900232019
3434,1877-HKBQX,11,0,One year,2,54.6,617.85,No,0.0883709638261714,0.20146520146520147
3435,4450-DLLMH,2,0,Month-to-month,Credit card (automatic),71.3,157.75,No,0.45198098256735336,0.028050490883590466
3436,0428-AXXLJ,25,0,One year,Bank transfer (automatic),19.5,516.3,No,0.037768739105171416,1.2820512820512822
3437,2746-DIJLO,41,0,One year,Credit card (automatic),56.3,2364.0,No,0.023815566835871403,0.7282415630550622
3438,5955-ERIHD,18,0,Month-to-month,Electronic check,94.7,1687.95,Yes,0.05610355756983323,0.1900739176346357
3439,0917-EZOLA,72,0,Two year,Bank transfer (automatic),104.15,7689.95,Yes,0.013543651129071061,0.6913106096975515
3440,3508-VLHCZ,71,0,Two year,Credit card (automatic),90.55,6239.05,No,0.014513427525023841,0.7840971838763114
3441,4086-ATNFV,34,0,One year,2,60.8,2042.05,No,0.029774001616023112,0.5592105263157895
3442,0468-YRPXN,29,0,Month-to-month,Credit card (automatic),98.8,2807.1,No,0.0351964661038082,0.2935222672064777
3443,5996-NRVXR,40,0,One year,Credit card (automatic),98.15,4116.8,No,0.023841333074232415,0.4075394803871625
3444,3739-YBWAB,36,1,One year,2,35.35,1317.95,No,0.0268219583443985,1.0183875530410182
3445,7047-FWEYA,46,0,One year,Electronic check,103.15,4594.65,No,0.022450023396776687,0.44595249636451767
3446,2000-MPKCA,58,0,One year,Electronic check,107.75,6332.75,No,0.017014725040464255,0.5382830626450116
3447,9762-YAQAA,39,0,One year,Credit card (automatic),81.4,3213.75,No,0.02532866588875924,0.4791154791154791
3448,5949-EBSQK,4,0,Month-to-month,Credit card (automatic),61.45,229.55,Yes,0.2676976693530821,0.06509357200976404
3449,5473-KHBPS,52,0,One year,Credit card (automatic),95.7,4976.15,No,0.019231735377751878,0.5433646812957158
3450,0100-DUVFC,70,0,One year,Electronic check,104.8,7308.95,No,0.01433858488565389,0.66793893129771
3451,5397-TUPSH,65,0,One year,Bank transfer (automatic),70.95,4555.2,No,0.015575605900948367,0.916138125440451
3452,8950-MTZNV,1,0,Month-to-month,2,44.95,44.95,No,1.0,0.022246941045606226
3453,0326-VDYXE,70,0,One year,Electronic check,97.65,6982.5,No,0.013984962406015038,0.7168458781362007
3454,6773-LQTVT,29,1,Month-to-month,2,35.65,1025.15,No,0.034775398722138216,0.8134642356241234
3455,7274-RTAPZ,1,0,Month-to-month,Electronic check,90.55,90.55,Yes,1.0,0.011043622308117063
3456,0436-TWFFZ,67,0,Two year,2,85.25,5714.2,No,0.014918973784606769,0.7859237536656891
3457,8566-YPRGL,1,0,Month-to-month,2,19.5,19.5,No,1.0,0.05128205128205128
3458,0311-UNPFF,26,0,Month-to-month,Bank transfer (automatic),88.8,2274.35,Yes,0.03904412249653747,0.2927927927927928
3459,6609-MXJHJ,30,0,Two year,2,25.1,789.55,No,0.0317902602748401,1.195219123505976
3460,2669-OIDSD,48,0,Month-to-month,Credit card (automatic),100.05,4834.0,No,0.02069714522134878,0.47976011994003
3461,8400-WZICQ,55,0,Month-to-month,Electronic check,55.7,3131.8,No,0.017785299188964813,0.9874326750448833
3462,3834-XUIFC,7,0,Month-to-month,2,85.2,602.55,Yes,0.14139905402041325,0.08215962441314553
3463,9576-SYUHJ,37,0,Month-to-month,Electronic check,91.15,3369.25,No,0.02705349855309045,0.40592430060340096
3464,0410-IPFTY,31,0,Month-to-month,Bank transfer (automatic),83.85,2674.15,No,0.031355757904380825,0.3697078115682767
3465,2831-EBWRN,4,0,Month-to-month,Electronic check,45.9,199.75,No,0.2297872340425532,0.08714596949891068
3466,9430-NKQLY,72,0,Two year,Credit card (automatic),25.1,1790.8,No,0.014016082197900381,2.8685258964143423
3467,8414-MYSHR,5,0,Month-to-month,Electronic check,91.4,449.75,Yes,0.20322401334074486,0.05470459518599562
3468,0247-SLUJI,1,0,Month-to-month,2,19.7,19.7,No,1.0,0.050761421319796954
3469,9402-ORRAH,15,0,Month-to-month,Electronic check,91.5,1400.3,No,0.06534314075555238,0.16393442622950818
3470,6483-OATDN,8,0,Month-to-month,Credit card (automatic),51.3,411.6,No,0.12463556851311952,0.15594541910331386
3471,1293-HHSHJ,35,0,One year,2,21.1,741.0,No,0.028475033738191637,1.6587677725118481
3472,4840-ORQXB,56,0,Month-to-month,Electronic check,104.75,5841.35,No,0.017932498480659434,0.5346062052505967
3473,7599-FKVXZ,42,0,Month-to-month,Bank transfer (automatic),106.15,4512.7,Yes,0.02352250315775478,0.3956665096561469
3474,3982-DQLUS,65,0,Month-to-month,Electronic check,85.75,5688.45,No,0.015074405154303897,0.7580174927113703
3475,8610-ZIKJJ,2,0,One year,2,20.3,31.9,No,0.6363636363636365,0.09852216748768472
3476,3756-VNWDH,65,0,One year,Electronic check,100.75,6674.65,No,0.015094424426748968,0.6451612903225806
3477,7801-KICAO,18,0,Month-to-month,Electronic check,74.15,1345.75,No,0.05509938695894483,0.2427511800404585
3478,7673-LPRNY,23,0,One year,Electronic check,78.55,1843.05,No,0.04261957082010797,0.2928071292170592
